timestamp,head_pitch,head_yaw,head_roll,mouth_open,mouth_width,left_eyelid,right_eyelid,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
0.047,2.2393642284880473,-2.889574272304747,0.9428522981795816,0.0015384723129877429,0.009973920904538185,0.24258240816280946,0.22555595003980836,-0.0020198803707767183,-0.007461966983640167,0.0010424435250446073,-0.013326918461949205
0.096,2.299471554010552,-2.8387825845374843,0.9599511541036923,0.0010463305069211715,0.008585161895287304,0.2367482468920094,0.22141078331123853,-0.0015234669074825813,-0.007810666022784347,0.001198819173390821,-0.014559289174966449
0.141,2.5035014968166482,-2.8832517119177803,0.9113667679451124,0.0021777036886693477,0.0031049161443522017,0.23605906280500544,0.22132431994707027,-0.0021019041654740914,-0.008632979309187008,0.0013941858160327236,-0.01342306996822588
0.192,2.446273272775668,-2.978704810038985,0.9189028872456512,0.002457518700809536,0.009899361755980381,0.23868276663197788,0.22029039580124998,-0.002227286863881685,-0.008011506850656684,0.0012130056727510804,-0.014620700481578689
0.241,2.269145519200439,-2.6870070626398563,0.8626486169496572,0.0020989852444534534,0.007434707700104036,0.2321512340758664,0.22321270298062793,-0.0020871722993326346,-0.008909904260508781,0.0014602718363033948,-0.013273610568721807
0.294,2.5777058516973974,-2.8434551389358367,0.8265706832618946,0.0018001825529815768,0.004383875723631511,0.2377635740789427,0.22609189981877226,-0.002080361996135017,-0.00893533302903687,0.001052925038972967,-0.012968758065781348
0.341,2.580487774988255,-2.6186221561704346,0.7905266695285285,0.0011458289988232461,0.01302724803159571,0.23647955081180652,0.22249386212026726,-0.001908150799721365,-0.009339243884301393,0.001064440727026306,-0.01263008579150984
0.392,2.204487151861139,-2.9404425614211958,0.7667626781060951,0.002065153613384279,0.009712359159569802,0.23313862694094134,0.22691992223737031,0.00010590441668800483,-0.01012350013661845,-0.0008681774284743658,-0.014480265859602048
0.441,1.638559441525333,-3.6573361649267375,0.7333317826531915,0.001375735479472364,0.006556040833541709,0.2358735955523822,0.23361579954908723,0.001288390752741678,-0.011377952664972612,-0.0029142996886080525,-0.014923266281287963
0.492,1.3553653106211443,-3.693058150874551,0.6035802363960495,0.0022595765900128226,0.007932339822460662,0.25431581477924425,0.24017856347731611,0.0002943271023809553,-0.010142163734604701,-0.0034997012183649407,-0.014129533143173955
0.54,1.0147140049374184,-3.454309851589506,0.4611337944321877,0.0019641972665593284,0.0052805250072521775,0.2482905873096242,0.24129000799758352,0.00021456435699319985,-0.009365775670356014,-0.003420338053363943,-0.013272274544779363
0.593,0.4956234737463043,-4.955210410448284,0.1435159761412044,0.010852009339515576,0.0075394964514494,0.2300367884895953,0.2395024746471829,0.0013352395430065254,-0.009943429631677976,-0.003759258126989455,-0.013228390398870034
0.642,-1.4616178936351543,-10.393863796390736,-0.251215607634651,0.02989116918380428,0.008523947373448432,0.2133582909740062,0.230684211839091,0.0026412875117496,-0.008572565091108996,-0.0018637089714128876,-0.013539097654811868
0.693,-4.660279984725899,-16.70498765051861,-0.24675893357451795,0.017507925078612045,0.015162631759652252,0.2077752876184613,0.22301181017687988,0.003484064352807616,-0.007966934832138322,-0.0012812967979860465,-0.013160907496417873
0.74,-7.818891944013542,-23.056446372677907,0.18925101151003831,0.008690994757549555,0.01661291979306629,0.2032888250292677,0.21899702465135498,0.005908023325821016,-0.006907227671275161,-0.0028048154096189867,-0.012464484326432126
0.793,-9.115179300346362,-29.519230241391615,0.8563599929193811,0.03071244230991069,-0.0012473338793958814,0.20487071971543658,0.18081320712327148,0.00670328072891817,-0.004183508640487595,0.001902349664384851,-0.009601159071673715
0.844,-9.554104039840462,-35.40364706582995,1.575139081814401,0.04130612083723332,-0.01760104182221961,0.22369135558872238,0.17528851860379685,0.004665620633928471,-0.0041921133446027855,-0.00275070529607975,-0.009675722104245851
0.904,-9.013240760265088,-39.85121191023457,2.1100988097615225,0.043966632161339864,-0.0448064344946227,0.24010735237758646,0.17594110985765166,0.0038956261742756964,-0.005085673425706555,-0.00253646816201106,-0.019775405215482322
0.954,-7.055539986922372,-42.97319009037507,2.585799859555938,0.04896045171173444,-0.09083619468695778,0.24192689349747473,0.17167456162076775,0.0023150620437570935,-0.0033799972363285523,0.0002370436093679061,-0.03476291159314428
