timestamp,head_pitch,head_yaw,head_roll,mouth_open,mouth_width,left_eyelid,right_eyelid,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
4.277,-24.599541394719825,6.682224128826281,0.8724315298703339,1.055417390830519e-05,0.540677881288484,0.3323171077579976,0.2578218441591349,-0.005616295875219803,-0.006902399978418173,0.006854640343389871,-0.013842242302680694
4.328,-18.431618782273727,7.3437522118361365,0.8995680442070039,4.221669563322076e-06,0.5486274296415126,0.3231342404291392,0.258807920485024,-0.006129814701781261,-0.006403237107674972,0.007140289689813571,-0.01394428954950147
4.377,-13.587324867766153,7.242214964073769,0.9117986367194901,1.6886678253288306e-06,0.5498384013764793,0.31886377777682545,0.2682023162987254,-0.0065073669167421775,-0.006485833339038804,0.006926555470499775,-0.012904084292425776
4.428,-79.16479298967569,1.783984646284945,0.7693441639306716,6.754671301315323e-07,0.5477722059941003,0.3253733061056674,0.26395881748926747,-0.006310002683350954,-0.005535411593618873,0.00609390675529084,-0.012216595871275668
4.476,-61.70507180878121,2.2998274679383717,0.8497085187027856,2.701868520526129e-07,0.551003728765301,0.316220767413643,0.2560250191724902,-0.0051166410084977805,-0.005289298848341015,0.005582463434199743,-0.013016451111043619
4.528,-47.58190090063182,1.5974124991296899,0.8441530180180894,0.0093465336080355,0.5461465287591551,0.31647307034088523,0.25635382676306395,-0.0051127740775805414,-0.004874730000184281,0.005588782632253061,-0.013340696986103625
4.58,-106.08930469110939,-1.8703191575286024,0.5533946095233208,0.10610225947364023,0.5613541456675837,0.3113379198101826,0.24818788540454223,-0.004311679904172255,-0.005898701704824849,0.0053306869026121,-0.012714823351628437
4.628,-82.87534491601036,-2.708356028281466,0.7449529921248936,0.18862773240273734,0.5589376495935114,0.3010271051420603,0.24417584425256408,-0.0031443881874400016,-0.0057904931809513276,0.0051667470561102035,-0.013137003818895569
4.68,-64.24788461845313,-3.786746805074925,0.9089246514086257,0.2596053054359179,0.5538970999026186,0.3017564643866735,0.2432665491404422,-0.0020662355916441534,-0.005479647774893065,0.005017469640432572,-0.012707002024148054
4.729,-49.50790983822385,-5.456796184398925,1.1600874494232933,0.2792315908442585,0.5408214961221929,0.30262808151279474,0.24472670079779069,-0.0011727868282421592,-0.006209919937158377,0.0047102795906197245,-0.013623364074134402
4.78,-109.27528232713237,-6.795981131354502,1.3379339712369598,0.305769949284023,0.5515495062929301,0.28735180768983853,0.24870761395251473,-0.0006068632020062674,-0.005556697021173269,0.004102285401936296,-0.013320702812801993
4.828,-85.32929217285489,-8.598065678170158,1.5092319701577097,0.3206712838517928,0.5618394427468334,0.2664784594059849,0.25691274881738285,-0.00020377376907625508,-0.005926244969901919,0.004169106740804201,-0.011646953307674924
4.881,-66.13525476705108,-11.650516154025851,1.8147531123312763,0.32062456355521296,0.5541358541812761,0.2684964738130999,0.2627545797843628,0.00046389644310204235,-0.0053493935010841456,0.003980507230124348,-0.011901278776890224
4.928,-50.99112052836034,-15.157583404964484,2.3703262056729546,0.28896689552477683,0.5623122272948512,0.2769909303307748,0.2631834250697937,0.001635858593075211,-0.004895739368424445,0.002689684515035243,-0.011649234874958506
4.98,-110.23168274917501,-17.63139276951905,2.7722038797089072,0.24094355161353623,0.5516811485137527,0.2814780672848332,0.2789615145330353,0.0021443139219427545,-0.004100971510163614,0.0010664879201709436,-0.01097347260524961
5.032,-157.69169545719865,-19.870485448960743,3.228752378283396,0.20139520190304389,0.5461178486712622,0.2912082771688753,0.278615879565712,0.0030280969847199645,-0.0042644944857215,-0.001478953950348132,-0.01177757858113667
5.08,-195.57222494231436,-21.607118623955202,3.576082811630084,0.1638741088793511,0.5697749759916659,0.28826994201690226,0.2816453216226082,0.0039545718628126465,-0.005924761261943162,-0.002643026411077264,-0.013031468126579545
5.132,-225.90440682766314,-22.806106085171024,3.791260833774575,0.14983645251933078,0.5786787256265391,0.2886398757554604,0.27339411962783244,0.004106760571769891,-0.006555647220403444,-0.0022047263508183108,-0.011932606453713529
5.18,-250.05332960457503,-23.05809598966096,3.839341410369074,0.1257084257266654,0.5820900177644273,0.2855716211128987,0.2526200472750063,0.0031370926856694728,-0.006137247573226305,-0.001064848224314156,-0.011704821116366046
5.233,-269.5694254413256,-22.39512320649439,3.9038662377121467,0.092410145078569,0.5759416908320953,0.26961734208110755,0.24434837994167186,0.002641712951708896,-0.005976164583009114,6.511576439475087e-05,-0.011666853073070669
5.281,-285.100187911406,-20.813817909483618,3.904331926194119,0.050173043360101914,0.5834073652651602,0.2650224681329915,0.25050328819547585,0.0019364664297839272,-0.006268349415448888,0.0014536047105812256,-0.01063684682593362
5.333,-226.71476544801217,-19.124261735741005,4.067478618282879,0.02006921734404077,0.5789854511409136,0.24676111914874063,0.24758570715086903,0.00041734551438513275,-0.006099276476737617,0.0023706153940222874,-0.011437501627281604
5.381,-250.95531236841703,-16.727751463482758,4.002878852670914,0.0087436579306583,0.5828271454631915,0.29383017409921164,0.23552593253203852,0.000376008050188802,-0.005542784436590869,0.003132642584514324,-0.011866837696305083
5.433,-199.67504353788976,-15.818227601867733,4.2265706077462175,0.003952187007254776,0.5740597177036189,0.2970007746869349,0.2513491941598486,-0.0003034230478756113,-0.004748124976616402,0.0034947926807532012,-0.011428032144903278
5.485,-157.59512104180584,-12.975501171923323,4.011921556263989,0.0015808748029019104,0.5703532252669703,0.3193028613653791,0.27242451077239865,-0.0015043726787052352,-0.005094254084287618,0.004668268906887241,-0.010877744382646153
5.532,-123.96542032491644,-10.4251180938647,3.8565660959426284,0.0008361978062926002,0.5652328030945339,0.254933031634838,0.25336131039031917,-0.002878513592036341,-0.006491890606034839,0.000818954364879092,-0.010972100132828058
5.584,-97.99407166834703,-8.134003901143373,3.6783438196235405,0.0006488340190624502,0.5506327886049978,0.173109666623846,0.21140895576660124,-0.0026190369992243464,-0.01152058410601714,-0.0008220645123895017,-0.011379605530372807
5.632,-77.5415614632207,-5.7957870489982115,3.521231380251039,0.0002595336076249801,0.5396542127077278,0.1347076376866178,0.1619903360375975,-0.0016672962328070267,-0.01328123017983395,-0.0019926357610154473,-0.012775321157608988
5.684,-60.91803851339131,-3.344849347892969,3.2649642118769115,0.00010381344304999206,0.5401024890591287,0.13355163140052936,0.1679875510220336,-0.0025042705237156137,-0.012309231160159934,-0.0018601825104891377,-0.01312990344644704
5.732,-47.63197567811847,-1.078905547213287,3.064424239630842,0.000264327539390407,0.5327503202914535,0.1813019683110435,0.17351816382431026,-0.002700553793529909,-0.009918685990357643,-0.000921928642718061,-0.013611441549144157
5.784,-36.87844156509469,0.6020157197085854,2.809669340034089,0.0001057310157561628,0.5453372596137229,0.20778811823068655,0.20019685370933532,-0.002444620347006379,-0.01030807465255219,-0.0005804099554527759,-0.01323944249355956
5.831,-28.124467945367606,1.6730912724612235,2.5689962269202584,4.229240630246512e-05,0.5499614395990415,0.23225266163914698,0.2282898383498764,-0.002234660371623357,-0.010501114934486609,-0.001046970527307057,-0.0128489405605857
5.884,-21.24266001876221,2.6003895898235694,2.283073131643935,0.00012259599770775363,0.5455098518737305,0.2244467458395625,0.23815685297849654,-0.0020833231078663853,-0.010983520715854556,-0.0014495426136363016,-0.01129360758707207
5.936,-15.839678371367569,2.737284501960986,2.1027354662631104,4.903839908310145e-05,0.5446464920635261,0.22761885927460912,0.24176713717879295,-0.0014965446781484877,-0.010146181040417623,-0.002135237027005537,-0.010997623666062589
5.984,-11.906900867474873,2.505158917251744,1.919855227960823,1.961535963324058e-05,0.5336940195499892,0.19183459185730578,0.2250993097469282,0.0004341486520641226,-0.00854630363970894,-0.0028771122639458177,-0.012091415870709317
6.037,-9.103588660309065,2.861176264299945,1.7067402712886464,7.846143853296233e-06,0.5089862787480112,0.17362655353134454,0.18196015778407812,0.0012963521890807736,-0.007456067337555938,-0.003217816457837316,-0.014665125071075296
6.084,-6.9296390991327375,3.07192565713727,1.668196557984342,3.1384575413184934e-06,0.4908857041326762,0.18431425666603238,0.16085877628736378,0.0023485293888077467,-0.006552060702196701,-0.002685400749453469,-0.016464565063641374
6.136,-5.252822277526283,2.98953674568275,1.5034829421210596,1.2553830165273975e-06,0.48417860353870723,0.16677826928989486,0.1349071393987173,0.0021684534861106555,-0.003413558445257703,-0.0029306012828552008,-0.021284312543153123
6.183,-3.6805215025997873,2.812430106991746,1.5048949505190616,5.021532066109591e-07,0.4943362169544804,0.14196708941408195,0.089500433732104,0.0008837086403648437,-0.001710826914431596,-0.0035663182920638355,-0.051052214488339215
6.236,-3.2217412513794037,1.7115311221244158,1.8390574096162515,2.0086128264438363e-07,0.5012250447542294,0.14533348453019163,0.09327555027059302,0.000352605613704777,-0.0012114125667108434,-0.0043849380707654114,-0.05206898625190067
6.288,-2.7180735317819185,1.1073525837662261,2.044708385321672,0.0021753518555909387,0.513190628768009,0.16045514529930602,0.08960139913584583,0.0002743344909012608,-0.0014096041018938083,-0.003972731176306321,-0.05544009764596221
6.336,-2.6910916972314283,0.7113184463434888,2.3214211247551964,0.002927573870593309,0.5136956396062087,0.15706988069408662,0.07703727564824518,-0.0004085052500293219,-0.0018236187453685997,-0.004210658206083782,-0.06556093840816833
6.387,-2.7541636497536786,0.33563313749159496,2.6472522183983527,0.0021686324878430366,0.5048349732189625,0.15681550846990708,0.07641795318133085,-0.0012106137815742547,5.9230684227151026e-05,-0.003899875921969999,-0.06383273581724073
6.435,-2.654807022471482,-0.09099898488159042,3.072038670618975,0.002130594627217293,0.506656375621932,0.15849791937319818,0.08000852187875136,-0.0019673441345915478,0.0033411502225002367,-0.0033082901515133194,-0.062163467914572876
6.488,-2.0166567025455504,-0.024302128806030165,3.1985118560502084,0.0020139919822040556,0.5019034210735595,0.16689341750367673,0.07041395465733222,-0.002485837363919702,0.005664562078668701,-0.002826823318851433,-0.06420008968476204
6.536,-1.7247554459937737,0.09429435538048836,3.244761776564706,0.0015154881121565247,0.5018525892030381,0.17815431697479978,0.06657541175783481,-0.0012750377572913689,0.00599206642138247,-0.00281047667197986,-0.0562826882505886
6.587,-1.5994390787434287,0.7570192275725413,3.0926546720320527,0.0024016659594317015,0.5004330683316869,0.18414001039322264,0.0882208366200368,-8.644997535021525e-05,0.004338512030195782,-0.0024789101385398952,-0.0509136319513457
6.635,-1.0104074007620616,1.6346115153431144,2.5557188476175954,0.002024609293013403,0.4774117155513582,0.2064337351503772,0.07684320305809579,0.00026011310199984934,0.0027646301958443,-0.002264374105978288,-0.05638895004679578
6.687,0.3808924586038702,1.9429277771544036,1.8958259762223013,0.0012634946685908593,0.48882271549471246,0.24018208278133485,0.17075881409160892,0.002526145615277465,0.0014387140940311503,-0.0032104961073058723,-0.04474304833830365
6.739,1.50783298852705,1.9709770899277657,1.4640834875814281,0.0019214254133652988,0.49679530233606467,0.2759100998089413,0.19587479555364748,0.003850952306941149,0.0005600470572011199,-0.004812193401837948,-0.035136197917165615
6.787,2.1434414853040726,2.65336610464432,0.9678665963965258,0.012617496709535573,0.5019519905201093,0.281633834274893,0.22434216004489016,0.002288932832932229,-0.0016448630856135326,-0.0023826742226477106,-0.029604158077215836
6.84,2.746936326128661,2.826846497543748,0.8305269668796638,0.00504699868381423,0.5348255051786537,0.27048592777663716,0.2309798263603357,0.0010993463098974243,-0.0029313233489749483,-0.0012015656754523038,-0.02523049996474265
6.889,2.9649831482984146,2.9681581076754133,0.7914799631312746,0.002018799473525692,0.5455201723675233,0.2478951464673591,0.23956741209297913,0.0008705947791013738,-0.004349090446543807,-0.0008272866576341984,-0.022017611207938093
6.94,3.3347668202873813,2.6544650986428935,0.9230340310401445,0.0008075197894102769,0.5591062639197364,0.25153653078182103,0.24834541139736543,0.0012518542166404815,-0.005147634430731223,-0.0002370568265924517,-0.01929708881683085
6.988,3.692791197581826,2.0375592685389567,1.1226428240758282,0.00032300791576411075,0.553973964005404,0.250227979088344,0.2520556631571788,0.0010433238500795305,-0.006290825402433368,0.00016525623287354105,-0.017194937357204565
7.039,4.005949449814488,1.3805559683553608,1.3405982922895985,0.0002711814301606248,0.5556774417205859,0.25311108989741293,0.253277489686347,0.0010376575393716391,-0.006502530189952012,0.000649392703494226,-0.015638735690217738
7.087,4.27155115265411,0.8290613012371966,1.5787781876020537,0.00010847257206424992,0.5577154137527649,0.24966595850003703,0.2506149158598666,0.0013180527789453554,-0.006948980021142659,0.0008948551257520658,-0.014346467343986593
7.14,4.322478817065523,-0.0628049699323131,1.8004576345626901,4.338902882569997e-05,0.5500573806988949,0.2542692337513613,0.24882839847215438,0.0004786053150806457,-0.006544871857104219,0.0008680487476590462,-0.013780044425956223
7.191,4.80498848130938,0.6451998875617018,1.8485508281104608,0.0012116538788947819,0.5496544063800713,0.2533104973078095,0.24567061031166923,0.00039686161342733907,-0.005992860563420422,0.0011477398667639116,-0.012987517644341313
7.24,5.17551329459364,1.1574199843598152,1.843708614149984,0.0004846615515579128,0.5576654292830678,0.2492883780121964,0.24636354726704068,0.0005077014124060263,-0.006511481033275097,0.0016138078786609093,-0.012628054897924823
7.291,5.487031058197389,1.7422813192580362,1.8248743203983246,0.00019386462062316514,0.5540432384036378,0.2572418738663277,0.2466647162146971,0.0006556604807056385,-0.0064415975532880025,0.0017685549342591974,-0.012358755160315047
7.34,5.492716038550663,2.307781819846875,1.7386665914421398,7.754584824926607e-05,0.552136531509384,0.2748460317283909,0.24643979142644035,0.0006904832842245831,-0.006553461472774089,0.0016471262733957913,-0.011786781411102818
